VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount

2,2017-01-14 14:04:03,2017-01-14 14:24:54,N,1,196,10,1,6.88,22.5,0,0.5,0,0,,0.3,23.3,2,1
2,2017-01-23 06:06:11,2017-01-23 06:15:43,N,1,255,17,1,2.07,9.5,0,0.5,0,0,,0.3,10.3,2,1
2,2017-01-12 21:08:32,2017-01-12 21:13:54,N,1,65,97,1,1.25,6.5,0.5,0.5,1.17,0,,0.3,8.97,1,1
2,2017-01-02 19:13:08,2017-01-02 19:18:24,N,1,244,243,1,1.10,6,1,0.5,0,0,,0.3,7.8,2,1
1,2017-01-20 18:09:38,2017-01-20 18:14:37,N,1,75,74,3,1.30,6,1,0.5,0,0,,0.3,7.8,2,1
2,2017-01-08 04:02:32,2017-01-08 04:06:16,N,1,41,74,1,1.02,5,0.5,0.5,0,0,,0.3,6.3,2,1
1,2017-01-18 13:22:49,2017-01-18 13:27:05,N,1,75,74,1,.40,4.5,0,0.5,0,0,,0.3,5.3,2,1
2,2017-01-01 08:47:10,2017-01-01 09:01:43,N,1,106,36,1,7.58,22,0,0.5,6.84,0,,0.3,29.64,1,1
2,2017-01-12 09:41:16,2017-01-12 09:46:23,N,1,145,145,1,.97,5.5,0,0.5,1.26,0,,0.3,7.56,1,1
2,2017-01-22 16:37:05,2017-01-22 16:40:30,N,1,42,42,1,.72,4.5,0,0.5,0,0,,0.3,5.3,2,1
1,2017-01-27 21:39:50,2017-01-27 21:44:03,N,1,74,75,1,1.10,5.5,0.5,0.5,0,0,,0.3,6.8,1,1
2,2017-01-21 10:49:32,2017-01-21 10:57:58,N,1,40,25,6,1.30,7,0,0.5,1,0,,0.3,8.8,1,1
2,2017-01-21 16:49:09,2017-01-21 17:28:16,N,1,166,95,1,12.90,40,0,0.5,5,5.54,,0.3,51.34,1,1
2,2017-01-21 17:50:57,2017-01-21 17:59:53,N,1,41,239,1,1.67,8.5,0,0.5,1.86,0,,0.3,11.16,1,1
2,2017-01-21 15:41:20,2017-01-21 15:51:45,N,5,247,119,1,1.76,9,0,0,0,0,,0,9,2,2
2,2017-01-23 01:32:20,2017-01-23 01:39:13,N,1,112,17,1,2.03,8,0.5,0.5,3,0,,0.3,12.3,1,1
2,2017-01-24 17:56:44,2017-01-24 18:01:21,N,1,74,42,1,.84,5,1,0.5,0,0,,0.3,6.8,2,1
2,2017-01-31 19:38:05,2017-01-31 19:58:36,N,1,152,48,1,3.76,17,1,0.5,3.76,0,,0.3,22.56,1,1
2,2017-01-15 13:14:04,2017-01-15 13:29:14,N,1,74,239,1,3.27,13.5,0,0.5,3.58,0,,0.3,17.88,1,1
2,2017-01-08 14:13:56,2017-01-08 14:20:23,N,1,25,25,6,.46,-5.5,0,-0.5,0,0,,-0.3,-6.3,3,1
1,2017-01-24 22:06:43,2017-01-24 22:49:12,N,5,173,173,1,6.30,0,0,0,0,0,,0,0,2,2
2,2017-01-13 12:47:46,2017-01-13 12:53:47,N,1,75,41,5,1.17,6,0,0.5,1.36,0,,0.3,8.16,1,1
1,2017-01-20 01:17:58,2017-01-20 01:20:36,N,1,17,256,1,1.00,5,0.5,0.5,1.25,0,,0.3,7.55,1,1
2,2017-01-09 18:09:25,2017-01-09 18:13:13,N,1,25,106,1,.79,4.5,1,0.5,1.5,0,,0.3,7.8,1,1
2,2017-01-14 21:59:41,2017-01-14 22:03:35,N,1,75,42,1,1.23,5.5,0.5,0.5,0,0,,0.3,6.8,1,1
2,2017-01-13 13:01:15,2017-01-13 13:07:38,N,1,66,65,1,.81,6,0,0.5,0,0,,0.3,6.8,2,1
